Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Participation_Score,Total_Score,Study_Hours_per_Week,Sleep_Hours_per_Night,Stress_Level (1-10),class
0.516103221,0.565427571,0.327663832,0.129825965,0.129225845,0.8646,0.041,0.397723058,0.66,0.18,0.111111111,0
0.873174635,0.551925321,0.205602801,0.397279456,0.129025805,0.8938,0.478,0.457872082,0.692,0.52,0.111111111,0
0.205441088,0.388398066,0.28047357,0.984996999,0.224444889,0.5326,0.929,0.488710819,0.024,0.92,0.222222222,0
0.040608122,0.844640773,0.429381357,0.9889978,0.552110422,0.3398,0.012,0.500601265,0.288,0.28,1,1
0.672134427,0.004334056,0.177088544,0.602520504,0.25185037,0.451,0.365,0.223906765,0.66,0.52,0.111111111,0
0.345069014,0.520253376,0.964482241,0.709341868,0.50330066,0.8696,0.761,0.825498151,0.888,0.3,0.222222222,1
0.017403481,0.217202867,0.107553777,0.951390278,0.302060412,0.211,0.154,0.203340114,0.668,0.98,0.888888889,0
0.25125025,0.743623937,0.985826246,0.450090018,0.50630126,0.2948,0.078,0.563953292,0.264,0.22,0.222222222,1
0.309261852,0.043007168,0.842087711,0.136827365,0.277655531,0.7854,0.631,0.522876184,0.508,0.1,0.666666667,1
0.616723345,0.831638606,0.423211606,0.669133827,0.980196039,0.9352,0.01,0.690601153,0.648,0.14,0.222222222,1
0.172434487,0.838306384,0.740036685,0.960392078,0.49289858,0.093,0.802,0.598107419,0.136,0.36,0.555555556,1
0.412882577,0.832972162,0.671669168,0.697339468,0.74374875,0.8038,0.067,0.714887783,0.544,0.56,0.888888889,1
0.482296459,0.152525421,0.213273303,0.803560712,0.700740148,0.645,0.524,0.433675362,0.472,0.66,0.555555556,0
0.459091818,0.630438406,0.339002835,0.422884577,0.49069814,0.2308,0.74,0.369570348,0.336,0.56,0.333333333,0
0.973994799,0.014335723,0.513256628,0.096419284,0.23884777,0.7558,0.242,0.341395161,0.624,0.9,0.444444444,0
0.045409082,0.848141357,0.637985659,0.168833767,0.51090218,0.728,0.104,0.569965947,0.636,0.36,0.777777778,1
0.950990198,0.72312052,0.542938136,0.982796559,0.681136227,0.142,0.176,0.479483923,0.972,0.72,0.777777778,0
0.581916383,0.531255209,0.473069868,0.49329866,0.460092018,0.5022,0.855,0.507546725,0.428,0.26,0.666666667,1
0.795759152,0.730788465,0.443221611,0.0120024,0.082016403,0.7582,0.706,0.483810787,0.532,0.68,0.444444444,0
0.430286057,0.094349058,0.498415875,0.955591118,0.018003601,0.1916,0.198,0.277402533,0.156,0.92,0.888888889,0
0.453690738,0.528754792,0.434383859,0.49789958,0.327865573,0.4628,0.716,0.451016532,0.548,0.98,0,0
0.879375875,0.291381897,0.541437385,0.836367273,0.150230046,0.1208,0.709,0.360073725,0.036,0.72,0.333333333,0
0.895979196,0.972828805,0.888277472,0.548509702,0.906381276,0.3068,0.998,0.746423313,0.148,0.94,1,1
0.23844769,0.857309552,0.632983158,0.101820364,0.175835167,0.218,0.392,0.381606896,0.172,0.68,0.666666667,0
0.199039808,0.733455576,0.722861431,0.615723145,0.394278856,0.505,0.865,0.647928163,0.632,0.96,0.444444444,1
0.49609922,0.933822304,0.597632149,0.99759952,0.712142428,0.1412,0.446,0.576585486,0.568,0.9,0.333333333,1
0.900180036,0.346891149,0.643154911,0.034806961,0.815563113,0.3832,0.898,0.454950044,0.8,0.1,0.444444444,0
0.322264453,0.900983497,0.578455895,0.841968394,0.477895579,0.2752,0.092,0.516324076,0.464,0.48,0,1
0.651930386,0.32522087,0.026680007,0.235447089,0.181236247,0.746,0.175,0.246428933,0.476,0.34,0.333333333,0
0.708141628,0.732955493,1,0.393878776,0.270854171,0.6996,0.85,0.753885748,0.16,0.02,0,1
0.778555711,0.73662277,0.033516758,0.372874575,0.419083817,0.095,0.819,0.234718304,0.744,0.46,0.111111111,0
0.563912783,0.018336389,0.395197599,0.898979796,0.364672935,0.9534,0.305,0.525528495,0.004,0.14,0.888888889,1
0.402280456,0.361060177,0.105052526,0.5045009,0.348669734,0.7446,0.597,0.391204666,0.424,0.04,0.444444444,0
0.966993399,0.019503251,0.096881774,0.447289458,0.131826365,0.616,0.383,0.217950303,0.188,0.44,0.888888889,0
0.611322264,0.997332889,0.793730198,0.818163633,0.913582717,0.4778,0.01,0.712392812,0.772,0.24,0.888888889,1
0.728545709,0.122187031,0.426046357,0.049009802,0.029805961,0.178,0.026,0.0832556,0.672,0.94,1,0
0.344868974,0.542923821,0.8014007,0.086417283,0.440088018,0.962,0.054,0.614729318,0.708,0.82,0.444444444,1
0.669933987,0.790631772,0.272803068,0.021604321,0.980596119,0.0078,0.594,0.275480731,0.148,0.96,0.222222222,0
0.25765153,0.201366894,0.256461564,0.688137628,0.659931986,0.6924,0.279,0.422515425,0.668,0.88,0.333333333,0
0.24484897,0.485080847,0.251125563,0.525705141,0.355471094,0.5074,0.144,0.338967622,0.692,0.72,0.444444444,0
0.714742949,0.607601267,0.616308154,0.876175235,0.146029206,0.9026,0.941,0.745164589,0.004,0.6,0.555555556,1
0.521304261,0.160193366,0.815240954,0.49869974,0.963992799,0.3806,0.121,0.481844031,0.316,0.06,0.555555556,0
0.683136627,0.778629772,0.452392863,0.221844369,0.014002801,0.5186,0.674,0.439924027,0.088,0.26,0.777777778,0
0.269253851,0.299383231,0.379189595,0.805361072,0.681536307,0.7424,0.894,0.591858753,0.68,0.72,0.777777778,1
0.598719744,0.211035173,0.973820243,0.294458892,0.880376075,0.0476,0.164,0.394306522,0.212,0.4,0.777777778,0
0.443888778,0.558426404,0.116725029,0.935787157,0.025205041,0.0544,0.215,0.195765293,0.264,0.32,0.222222222,0
0.596919384,0.410401734,0.486743372,0.25045009,0.725345069,0.2116,0.574,0.347025703,0.08,0.1,0.333333333,0
0.290658132,0.920486748,0.408537602,0.167833567,0.9989998,0.1464,0.508,0.41126558,0.484,0.08,0.333333333,0
0.715343069,0.880146691,0.098049025,0.4934987,0.639727946,0.0064,0.521,0.267254071,0.032,0.2,0.666666667,0
0.805961192,0.483413902,0.268134067,0.050610122,0.414682937,0.623,0.555,0.356106497,0.844,0.84,0.444444444,0
0.25985197,0.359393232,0.028347507,0.036407281,0.874574915,0.796,0.95,0.402218501,0.028,0.66,0.333333333,0
0.300460092,0.325554259,0.877271969,0.49609922,0.554310862,0.9572,0.054,0.676597849,0.06,0.34,1,1
0.661132226,0.267544591,0.607970652,0.215243049,0.74954991,0.441,0.76,0.45401724,0.64,0.06,0.444444444,0
0.695539108,0.544590765,0.815240954,0.00940188,0.587917584,0.2798,0.233,0.413468346,0.916,0.18,0,0
0.703940788,0.805134189,0.52159413,0.296059212,0.038207642,0.864,0.374,0.566571888,0.892,0.44,0.333333333,1
0.682536507,0.310885148,0.59963315,0.477495499,0.213242649,0.8444,0.089,0.504512301,0.084,0.16,0.666666667,1
0.392678536,0.190198366,0.701017175,0.394278856,0.078815763,0.6248,0.446,0.451218827,0.288,0.76,0.222222222,0
0.394678936,0.475579263,0.908287477,0.135427085,0.106621324,0.2732,0.804,0.459973702,0.52,0.78,0.666666667,0
0.25465093,0.069011502,0.091712523,0.579715943,0.015403081,0.9086,0.099,0.3021949,0.028,0.14,0.444444444,0
0.156631326,0.701450242,0.330998833,0.710542108,0.421284257,0.1784,0.276,0.352105553,0.528,0.72,0,0
0.692538508,0.518419737,0.709187927,0.675735147,0.178635727,0.0436,0.373,0.374852493,0.448,0.52,0.333333333,0
0.093018604,0.496416069,0.95864599,0.393878776,0.855771154,0.7966,0.104,0.706694838,0.588,0.96,1,1
0.937787558,0.300550092,0.981157245,0.137627526,0.75015003,0.5636,0.762,0.614999045,0.92,0.78,0.222222222,1
0.826565313,0.90481747,0.63831916,0.4994999,0.573314663,0.2464,0.787,0.558671147,0.276,0.58,0.333333333,1
0.857571514,0.090515086,0.193596798,0.890578116,0.48909782,0.6708,0.836,0.449150923,0.64,0.6,0.555555556,0
0.906581316,0.86997833,0.11905953,0.468893779,0.25585117,0.7668,0.584,0.488452331,0.428,0.18,1,0
0.408481696,0.376729455,0.946306487,0.195639128,0.475095019,0.8446,0.507,0.663617258,0.436,0.9,0.333333333,1
0.846769354,0.880813469,0.434050359,0.093018604,0.641328266,0.2822,0.263,0.377291271,0.648,0.56,0.666666667,0
0.157831566,0.728954826,0.194764049,0.944188838,0.782356471,0.0256,0.655,0.38278695,0.952,0.58,0.777777778,0
0.021404281,0.104184031,0.934133734,0.74314863,0.081616323,0.51,0.445,0.532676249,0.864,0.58,0.222222222,1
0.784756951,0.831638606,0.104385526,0.313062613,0.708541708,0.856,0.971,0.573921937,0.64,0.28,0.222222222,1
0.074614923,0.68228038,0.729698182,0.295459092,0.74294859,0.2078,0.968,0.536452421,0.46,0.82,0.111111111,1
0.98859772,0.032338723,0.625479406,0.895379076,0.559111822,0.4212,0.905,0.515200216,0.424,0.86,0.555555556,1
0.674734947,0.133688948,0.087543772,0.177635527,0.214442889,0.2564,0.36,0.077906023,0.788,0.28,0.555555556,0
0.75335067,0.635772629,0.338669335,0.535107021,0.539307862,0.0134,0.368,0.279807595,0.22,0.44,0,0
0.24564913,0.66277713,0.149908287,0.713742749,0.50290058,0.8986,0.853,0.600636105,0.588,0.18,0.888888889,1
0.673734747,0.746791132,0.604635651,0.396479296,0.475895179,0.135,0.729,0.442969689,0.504,0.24,0.111111111,0
0.043008602,0.720286714,0.477238619,0.040008002,0.460692138,0.7668,0.704,0.543094438,0.648,0.34,0.333333333,1
0.837767554,0.659609935,0.004168751,0.227845569,0.110822164,0.3466,0.28,0.174423179,0.188,0.9,0.888888889,0
0.169433887,0.766294382,0.975987994,0.901980396,0.182836567,0.2776,0.833,0.684094,0.696,0.62,0.666666667,1
0.697339468,0.575262544,0.349674837,0.523304661,0.097419484,0.941,0.579,0.556097506,0.628,0.58,0.222222222,1
0.224244849,0.260876813,0.258129065,0.815563113,0.24244849,0.6572,0.447,0.416693827,0.18,0.94,1,0
0.068213643,0.912485414,0.222444556,0.555711142,0.263452691,0.687,0.865,0.552051608,0.448,0.8,0.111111111,1
0.481296259,0.018169695,0.15874604,0.943788758,0.24504901,0.7596,0.394,0.384585127,0.68,0.02,0.888888889,0
0.169033807,0.366561094,0.99949975,0.909381876,0.211042208,0.341,0.654,0.616842176,0.9,0.12,0.111111111,1
0.729345869,0.728954826,0.295147574,0.482896579,0.735547109,0.5636,0.466,0.493756954,0.124,0.24,0.333333333,0
0.237447489,0.427237873,0.405536101,0.318263653,0.818763753,0.2702,0.593,0.366884321,0.008,0.3,0.111111111,0
0.342268454,0.024837473,0.871602468,0.601720344,0.327265453,0.8346,0.041,0.563357646,0.164,0.84,0.666666667,1
0.567313463,0.066011002,0.64198766,0.674934987,0.305261052,0.5994,0.461,0.472077681,0.988,0.76,0.555555556,0
0.284856971,0.648774796,0.368684342,0.4984997,0.844168834,0.2434,0.556,0.419312422,0.768,0.14,0.777777778,0
0.377875575,0.964994166,0.898615975,0.822364473,0.624124825,0.8998,0.493,0.905944099,0.616,0.54,0.222222222,1
0.815563113,0.551925321,0.749874937,0.183436687,0.293458692,0.5808,0.847,0.559660145,0.132,0.1,0.666666667,1
0.179035807,0.50691782,0.227780557,0.334466893,0.713742749,0.495,0.311,0.358129446,0.416,0.18,0.777777778,0
0.082016403,0.318386398,0.643821911,0.686537307,0.344668934,0.0344,0.884,0.387170006,0.716,0.24,0,0
0.328265653,0.256709452,0.922627981,0.24664933,0.586717343,0.9098,0.403,0.66279684,0.896,0.9,0.777777778,1
0.424284857,0.021003501,0.496581624,0.439887978,0.99279856,0.9522,0.695,0.596859933,0.38,0.36,0,1
0.542508502,0.273045508,0.733866933,0.963992799,0.301660332,0.5626,0.087,0.538790052,1,0.92,0.555555556,1
0.372274455,0.44924154,0.971485743,0.625925185,0.930786157,0.4426,0.2,0.640454489,0.14,0.76,0.111111111,1
0.789957992,0.198033006,0.690511923,0.949189838,0.320664133,0.3596,0.761,0.515953202,0.388,0.74,0.888888889,1
0.039207842,0.087347891,0.102384526,0.722544509,0.540308062,0.268,0.012,0.166792164,0.876,0.8,1,0
0.431686337,0.717786298,0.244455561,0.724744949,0.460092018,0.5746,0.969,0.544465548,0.648,0.1,1,1
0.382076415,0.894815803,0.595297649,0.591918384,0.783356671,0.128,0.191,0.47442655,0.812,0.82,1,0
0.647529506,0.936989498,0.275471069,0.142228446,0.061012202,0.9192,0.901,0.564773711,0.908,0.26,0.222222222,1
0.966193239,0.618103017,0.957812239,0.519903981,0.627325465,0.176,0.516,0.563661089,0.508,0.98,0.333333333,1
0.51030206,0.05284214,0.405369351,0.25265053,0.76075215,0.7456,0.565,0.430663415,0.236,0.84,1,0
0.986797359,0.740956826,0.457228614,0.99879976,0.472294459,0.3068,0.084,0.478663505,0.692,1,0.444444444,0
0.302060412,0.110185031,0.701850925,0.267053411,0.105221044,0.226,0.365,0.273277964,0.564,0.94,0.222222222,0
0.030606121,0.669778296,0.524262131,0.230646129,0.24484897,0.5578,0.156,0.424549613,0.772,0.36,0.666666667,0
0.165433087,0.779463244,0.382191096,0.623924785,0.679735947,0.7652,0.526,0.625518381,0.512,0.94,0.111111111,1
0.395079016,0.725954326,0.076538269,0.51110222,0.895579116,0.7268,0.551,0.506793738,0.812,0.34,0.666666667,1
0.316263253,0.951991999,0.596631649,0.021404281,0.421684337,0.2338,0.71,0.443644006,0.904,0.66,0.444444444,0
0.096819364,0.738289715,0.867767217,0.129625925,0.560512102,0.3306,0.878,0.577147417,0.748,0.82,0.888888889,1
0.432486497,0.693282214,0.686009672,0.811162232,0.228445689,0.8688,0.468,0.719731622,0.744,0.38,0.111111111,1
0.338067614,0.261710285,0.381524095,0.483696739,0.412282456,0.7232,0.233,0.419795682,0.588,0.2,0.888888889,0
0.122424485,0.924987498,0.127563782,0.146029206,0.336867373,0.7126,0.334,0.410759842,0.472,0.9,0.888888889,0
0.296059212,0.179529922,0.816574954,0.465293059,0.655731146,0.269,0.847,0.489902112,0.972,0.1,0.777777778,0
0.886377275,0.904984164,0.941970985,0.25325065,0.984796959,0.792,0.146,0.777677879,0.644,0.36,0.444444444,1
0.301860372,0.312718786,0.388360847,0.223644729,0.813562713,0.3584,0.627,0.354960159,0.84,0.54,0.222222222,0
0.713942789,0.130188365,0.728864432,0.957991598,0.192238448,0.4014,0.013,0.43223682,0.504,0.8,1,0
0.611922384,0.826804467,0.410872103,0.362072414,0.577715543,0.2876,0.246,0.396666629,0.556,0.86,0,0
0.427085417,0.002500417,0.502417876,0.046409282,0.066413283,0.1214,0.591,0.132874049,0.664,0.52,1,0
0.23884777,0.832305384,0.836751709,0.970594119,0.24704941,0.4204,0.456,0.675080637,0.728,0.58,0.222222222,1
0.368873775,0.262377063,0.083375021,0.794958992,0.172234447,0.017,0.494,0.136178199,0.448,0.86,0.555555556,0
0.592118424,0.884814136,0.530431883,0.25445089,0.335667133,0.456,0.661,0.506771261,0.356,0.46,0.333333333,1
0.350670134,0.691615269,0.214607304,0.408881776,0.678935787,0.725,0.235,0.468683622,0.24,0.56,0.555555556,0
0.214642929,0.666277713,0.339836585,0.862372474,0.4994999,0.9608,0.281,0.646703155,0.424,0.02,0.333333333,1
0.116223245,0.365394232,0.644655661,0.357471494,0.933186637,0.0786,0.684,0.40004945,0.212,0.96,0.888888889,0
0.879775955,0.059343224,0.027013507,0.567513503,0.212842569,0.2812,0.538,0.136369256,0.416,0.56,0.777777778,0
0.440288058,0.830138356,0.593963648,0.534906981,0.364272855,0.4942,0.015,0.507883883,0.876,0.72,1,1
0.625125025,0.17086181,0.283475071,0.401280256,0.329865973,0.1704,0.67,0.207959181,0.976,0.24,0.555555556,0
0.49029806,0.372395399,0.669668167,0.639727946,0.236047209,0.1168,0.62,0.384821138,0.576,0.66,1,0
0.872574515,0.600433406,0.141404035,0.473294659,0.99339868,0.4524,0.079,0.362321447,0.148,0.46,0.777777778,0
0.546909382,0.482413736,0.736034684,0.021204241,0.387277455,0.5808,0.748,0.513008687,0.428,0.12,0.666666667,1
0.480696139,0.198699783,0.645822911,0.814562913,0.940788158,0.8202,0.522,0.676451747,0.604,0.84,0.444444444,1
0.924584917,0.140690115,0.971485743,0.113222645,0.390478096,0.9978,0.205,0.618674069,0.372,0.84,0.888888889,1
0.719543909,0.123187198,0.911455728,0.464092819,0.204040808,0.7742,0.559,0.597489295,0.204,0.06,0.333333333,1
0.111422284,0.863143857,0.283308321,0.580116023,0.119223845,0.2214,0.595,0.363164342,0.228,0.4,0.333333333,0
0.177635527,0.031505251,0.027180257,0.705741148,0.855771154,0.748,0.92,0.426651232,0.472,0.28,1,0
0.787157431,0.97716286,0.655494414,0.410882176,0.032006401,0.5372,0.742,0.59632048,0.216,0.52,0.888888889,1
0.835767153,0.198533089,0.602968151,0.735747149,0.964592919,0.4508,0.302,0.502096,0.248,0.48,0.333333333,1
0.545109022,0.110351725,0.027347007,0.131426285,0.418283657,0.9358,0.118,0.269883905,0.872,0.66,0.333333333,0
0.554310862,0.577096183,0.122561281,0.653530706,0.24744949,0.702,0.853,0.468953349,0.78,0.24,0.777777778,0
0.631926385,0.080013336,0.584792396,0.826565313,0.617523505,0.6816,0.846,0.587262163,0.056,0.22,0.555555556,1
0.439087818,0.602600433,0.912122728,0.889577916,0.133026605,0.0118,0.175,0.45820924,0.32,0.72,0.666666667,0
0.680136027,0.850808468,0.906786727,0.579715943,0.072214443,0.865,0.062,0.722518797,0.532,0.98,0.333333333,1
0.108221644,0.047841307,0.151409038,0.312862573,0.827965593,0.7934,0.712,0.394407669,0.06,0.94,0,0
0.961192238,0.799966661,0.384525596,0.163432687,0.424684937,0.299,0.723,0.389136763,0.684,0.8,0.333333333,0
0.75015003,0.394565761,0.043021511,0.345669134,0.518303661,0.2922,0.177,0.169635532,0.384,0.06,0.333333333,0
0.631126225,0.159526588,0.469401367,0.540108022,0.176635327,0.0534,0.668,0.23483069,0.396,0.24,0.111111111,0
0.316263253,0.176196033,0.753376688,0.196439288,0.061412282,0.0508,0.279,0.218433563,0.264,0.68,0.777777778,0
0.160832166,0.918986498,0.790228448,0.952790558,0.367873575,0.6686,0.261,0.74927792,0.332,0.3,0.444444444,1
0.409281856,0.110685114,0.499082875,0.897379476,0.50630126,0.1862,0.325,0.338439407,0.86,0.4,0.888888889,0
0.661532306,0.86697783,0.095714524,0.033006601,0.765553111,0.9236,0.52,0.509457288,0.788,0.96,0.444444444,1
0.633726745,0.544257376,0.381357345,0.562112422,0.50110022,0.8424,0.804,0.604445993,0.936,0.08,0.333333333,1
0.382476495,0.039006501,0.932466233,0.789557912,0.782756551,0.3488,0.499,0.557255083,0.7,0.86,0.222222222,1
0.613122625,0.46457743,0.229614807,0.24544909,0.115423085,0.38,0.298,0.227716652,0.576,0.06,1,0
0.813762753,0.817636273,0.31982658,0.523904781,0.064012803,0.3272,0.884,0.418739253,0.26,0.34,1,0
0.026005201,0.726287715,0.747040187,0.406081216,0.158831766,0.0924,0.055,0.362692321,0.668,0.56,0,0
0.450490098,0.488914819,0.733700183,0.196639328,0.772154431,0.0314,0.797,0.406624035,0.908,0.36,0.666666667,0
0.75855171,0.860143357,0.912456228,0.614922985,0.75955191,0.4522,0.784,0.751446971,0.068,0.96,0.888888889,1
0.546109222,0.120353392,0.388194097,0.99379876,0.141428286,0.943,0.254,0.525461064,0.444,0.5,0.111111111,1
0.651330266,0.910151692,0.514757379,0.365273055,0.031006201,0.9172,0.198,0.594522303,0.148,0.74,0.333333333,1
0.516503301,0.846641107,0.467400367,0.552510502,0.685337067,0.8098,0.875,0.710673305,0.812,0.7,0.777777778,1
0.99179836,0.708451409,0.928130732,0.327865573,0.855371074,0.6286,0.559,0.722619944,0.616,0.84,0.888888889,1
0.054410882,0.817969662,0.769551442,0.877175435,0.75435087,0.8562,0.046,0.791647467,0.88,0.86,0.888888889,1
0.49089818,0.543923987,0.831749208,0.864772955,0.202840568,0.515,0.891,0.673046449,0.064,0.46,0.555555556,1
0.091218244,0.675279213,0.133066533,0.178835767,0.583916783,0.1802,0.349,0.217579429,0.904,0.86,0.111111111,0
0.159631926,0.560760127,0.792062698,0.900180036,0.75755151,0.6842,0.342,0.726722036,0.068,0.66,0,1
0.382876575,0.35555926,0.433049858,0.151630326,0.25585117,0.9206,0.643,0.495229211,0.288,0.68,0.333333333,0
0.155431086,0.568928155,0.023178256,0.095419084,0.527905581,0.0196,0.661,0.119601254,0.156,0.18,0.555555556,0
0.963592719,0.257542924,0.060030015,0.653130626,0.314462893,0.2514,0.353,0.182593646,0.144,0.24,0.111111111,0
0.946789358,0.440406734,0.67800567,0.386077215,0.225645129,0.2654,0.143,0.353959923,0.172,0.68,0.555555556,0
0.336067213,0.280880147,0.372019343,0.530906181,0.969793959,0.099,0.552,0.316467931,0.48,0.26,0,0
0.639727946,0.122853809,0.868434217,0.652730546,0.912782557,0.2254,0.625,0.516739905,0.784,0.5,0.555555556,1
0.533706741,0.321886981,0.734533934,0.052810562,0.445689138,0.384,0.86,0.438159566,0.9,0.48,0.444444444,0
0.815563113,0.852142024,0.021510755,0.293058612,0.136827365,0.9398,0.484,0.456051428,0.568,0.24,0.111111111,0
0.627325465,0.381063511,0.687010172,0.461092218,0.728145629,0.8602,0.646,0.671169602,0.156,0.56,0.333333333,1
0,0.748124687,0.192262798,0.266653331,0.25585117,0.946,0.054,0.455242248,0.08,0.56,0.888888889,0
0.763152631,0.175195866,0.422544606,0.049009802,0.168633727,0.1206,0.895,0.186706976,0.496,0.12,0.111111111,0
0.74674935,0.424570762,0.624812406,0.086617323,0.381676335,0.028,0.327,0.240528664,0.764,0.38,0.444444444,0
0.50970194,0.114852475,0.872936468,0.801960392,0.529905981,0.1098,0.632,0.460580586,0.62,0.36,0.222222222,0
0.902980596,0.138689782,0.456228114,0.911582316,0.097419484,0.9142,0.916,0.597983794,0.584,0.56,0.111111111,1
0.908381676,0.617602934,0.808737702,0.152230446,0.571914383,0.1574,0.811,0.47201025,0.048,0.74,1,0
0.523904781,0.607601267,0.783224946,0.24924985,0.015403081,0.5726,0.638,0.535755628,0.412,0.02,0.777777778,1
0.607921584,0.213368895,0.414540604,0.652330466,0.891978396,0.2276,0.704,0.389305342,0.552,0.14,1,0
0.99659932,0.474579097,0.501083875,0.954390878,0.920984197,0.0206,0.921,0.480068331,0.6,0.3,0.888888889,0
0.298659732,0.863477246,0.700683675,0.299659932,0.733146629,0.0846,0.812,0.503860461,0.004,0.82,0.555555556,1
